,day,notLoginDays,dayVitality,intervalMean,isLoss
17322,6.0,0,6.0,0.0,0
17323,6.0,0,6.0,0.0,0
17324,5.0,0,4.0,0.0625,0
17325,6.0,0,6.0,0.0,0
17326,6.0,0,6.0,0.0,0
17327,6.0,0,6.0,0.0,0
17328,6.0,0,6.0,0.0,0
17329,6.0,0,6.0,0.0,0
17330,5.0,0,4.0,0.0625,0
17331,5.0,0,6.0,0.13333333333333333,0
17332,6.0,0,6.0,0.0,0
17333,4.0,0,2.0,2.4,0
17334,6.0,0,6.0,0.5454545454545454,0
17335,6.0,0,6.0,0.0,0
17336,6.0,0,6.0,0.0,0
17337,5.0,0,1.0,0.0625,0
17338,6.0,0,6.0,0.0,0
17339,6.0,0,6.0,0.3076923076923077,0
17340,6.0,0,6.0,0.2307692307692308,0
17341,6.0,0,6.0,0.0,0
17342,6.0,0,6.0,0.0,0
17343,5.0,0,5.0,0.13333333333333333,0
17344,6.0,0,6.0,0.0,0
17345,6.0,0,6.0,0.0,0
17346,6.0,0,6.0,0.0,0
17347,6.0,0,6.0,0.0,0
17348,6.0,0,6.0,0.0,0
17349,6.0,0,6.0,0.0,0
17350,6.0,0,6.0,0.0,0
17351,6.0,0,6.0,0.0,0
17352,6.0,0,6.0,0.0,0
17353,6.0,0,6.0,0.0,0
17354,5.0,0,5.0,0.0625,0
17355,6.0,0,6.0,0.0,0
17356,6.0,0,5.0,0.4545454545454545,0
17357,6.0,0,6.0,0.0,0
17358,6.0,0,6.0,0.0625,0
17359,6.0,0,6.0,0.0,0
17360,6.0,0,6.0,0.0,0
17361,4.0,0,4.0,1.2857142857142858,0
17362,6.0,0,6.0,0.0,0
17363,6.0,0,6.0,0.0,0
17364,6.0,0,6.0,0.5454545454545454,0
17365,6.0,0,6.0,0.0625,0
17366,6.0,0,6.0,0.0,0
17367,6.0,0,6.0,0.0,0
17368,6.0,0,6.0,0.0,0
17369,6.0,0,6.0,0.0,0
17370,6.0,0,6.0,0.0,0
17371,6.0,0,6.0,0.0,0
17372,6.0,0,6.0,0.0,0
17373,6.0,0,6.0,0.0,0
17374,6.0,0,6.0,0.0,0
17375,6.0,0,6.0,0.0,0
17376,6.0,0,6.0,0.0,0
17377,6.0,0,6.0,0.0,0
17378,6.0,0,6.0,0.0,0
17379,6.0,0,6.0,0.0,0
17380,5.0,0,6.0,0.13333333333333333,0
17381,6.0,0,6.0,0.0,0
17382,6.0,0,6.0,0.0,0
17383,6.0,0,6.0,0.0,0
17384,6.0,0,6.0,0.0,0
17385,5.0,0,4.0,0.0625,0
17386,6.0,0,6.0,0.0,0
17387,6.0,0,0.0,0.4166666666666667,1
17388,5.0,0,4.0,0.0625,0
17389,6.0,0,6.0,0.0,0
17390,6.0,0,6.0,0.0,0
17391,6.0,0,6.0,0.13333333333333333,0
17392,6.0,0,6.0,0.0,0
17393,6.0,0,6.0,0.0,0
17394,5.0,0,6.0,0.0625,0
17395,6.0,0,6.0,0.0,0
17396,6.0,0,6.0,0.0,0
17397,6.0,0,6.0,0.0,0
17398,6.0,0,6.0,0.0,0
17399,6.0,0,6.0,0.0,0
17400,6.0,0,6.0,0.0,0
17401,6.0,0,6.0,0.0,0
17402,5.0,1,5.0,0.0,0
17403,6.0,0,6.0,0.0,0
17404,6.0,0,6.0,0.0,0
17405,6.0,0,6.0,0.0,0
17406,6.0,0,6.0,0.0,0
17407,6.0,0,6.0,0.0,0
17408,1.0,0,1.0,5.0,1
17409,5.0,0,5.0,0.0625,0
17410,6.0,0,6.0,0.0,0
17411,6.0,0,6.0,0.0,0
17412,1.0,0,1.0,18.0,1
17413,6.0,0,6.0,0.0,0
17414,6.0,0,6.0,0.0,0
17415,6.0,0,6.0,0.0,0
17416,3.0,3,0.0,0.75,0
17417,1.0,5,1.0,1.75,0
17418,1.0,5,0.0,18.0,1
17419,1.0,5,1.0,0.0,1
17420,1.0,5,1.0,3.0,0
17421,1.0,5,0.0,0.3333333333333333,0
17422,1.0,5,0.0,18.0,1
17423,1.0,5,0.0,0.0,0
17424,1.0,5,0.0,0.8333333333333334,1
17425,1.0,5,0.0,6.0,0
17426,2.0,2,2.0,2.5,0
17427,1.0,2,0.0,3.0,0
17428,2.0,2,1.0,1.3333333333333333,0
17429,3.0,2,2.0,0.5,0
17430,2.0,2,0.0,6.5,1
17431,2.0,2,1.0,1.1428571428571428,1
17432,1.0,2,0.0,18.0,0
17433,1.0,2,0.0,2.75,1
17434,2.0,2,0.0,0.5,0
17435,3.0,2,0.0,0.625,0
17436,2.0,2,0.0,1.5,0
17437,1.0,2,1.0,4.0,1
17438,2.0,2,0.0,2.0,1
17439,1.0,2,1.0,13.0,0
17440,2.0,2,2.0,0.3636363636363637,0
17441,2.0,2,0.0,1.8,1
17442,4.0,2,4.0,0.16666666666666666,0
17443,1.0,3,1.0,12.0,0
17444,3.0,3,3.0,0.16666666666666666,0
17445,1.0,3,0.0,1.6,0
17446,3.0,3,3.0,0.0,0
17447,2.0,3,1.0,1.0,1
17448,3.0,3,3.0,0.0,1
17449,2.0,3,2.0,0.75,1
17450,3.0,3,2.0,0.0,1
17451,2.0,3,0.0,0.1,1
17452,1.0,3,0.0,4.0,0
17453,6.0,0,6.0,0.0,0
17454,6.0,0,6.0,0.0,0
17455,6.0,0,6.0,0.0,0
17456,3.0,1,4.0,0.4444444444444444,0
17457,6.0,0,6.0,0.0,0
17458,3.0,0,1.0,1.3333333333333333,0
17459,6.0,0,6.0,0.0,0
17460,6.0,0,6.0,0.0,0
17461,6.0,0,4.0,0.0,0
17462,6.0,0,6.0,0.0,0
17463,6.0,0,6.0,0.0,0
17464,6.0,0,6.0,0.0,0
17465,6.0,0,6.0,0.0,0
17466,6.0,0,6.0,0.0,0
17467,6.0,0,6.0,0.0,0
17468,6.0,0,5.0,0.0,0
17469,6.0,0,5.0,0.0,0
17470,6.0,0,6.0,0.0,0
17471,6.0,0,6.0,0.0,0
17472,6.0,0,6.0,0.13333333333333333,0
17473,6.0,0,6.0,0.0,0
17474,6.0,0,6.0,0.0,0
17475,5.0,0,5.0,0.21428571428571427,0
17476,6.0,0,6.0,0.0,0
17477,6.0,0,6.0,0.0,0
17478,6.0,0,6.0,0.0,0
17479,6.0,0,6.0,0.0,0
17480,3.0,0,3.0,3.6666666666666665,0
17481,6.0,0,6.0,0.0,0
17482,6.0,0,6.0,0.0,0
17483,6.0,0,6.0,0.0,0
17484,6.0,0,6.0,0.0,0
17485,6.0,0,6.0,0.0,0
17486,6.0,0,6.0,0.0,0
17487,1.0,1,2.0,7.0,0
17488,6.0,0,6.0,0.0,0
17489,6.0,0,6.0,0.0,0
17490,6.0,0,6.0,0.0,0
17491,4.0,0,4.0,0.13333333333333333,0
17492,6.0,0,6.0,0.13333333333333333,0
17493,6.0,0,6.0,0.0,0
17494,4.0,1,6.0,0.2307692307692308,0
17495,6.0,0,6.0,0.0,0
17496,4.0,0,1.0,1.2857142857142858,0
17497,5.0,0,5.0,0.4166666666666667,0
17498,5.0,0,2.0,0.4166666666666667,0
17499,6.0,0,6.0,0.0,0
17500,6.0,0,6.0,0.0,0
17501,5.0,0,5.0,0.0625,0
17502,6.0,0,6.0,0.0,0
17503,6.0,0,6.0,0.0,0
17504,6.0,0,6.0,0.0,0
17505,6.0,0,6.0,0.0,0
17506,6.0,0,6.0,0.0625,0
17507,6.0,0,6.0,0.0,0
17508,6.0,0,6.0,0.0,0
17509,6.0,0,6.0,0.0,0
17510,6.0,0,6.0,0.0,0
17511,6.0,0,6.0,0.0,0
17512,6.0,0,6.0,0.0,0
17513,6.0,0,6.0,0.0,0
17514,4.0,0,3.0,0.7,0
17515,6.0,0,6.0,0.0,0
17516,4.0,1,6.0,0.14285714285714285,0
17517,6.0,0,6.0,0.0,0
17518,6.0,0,6.0,0.0,0
17519,6.0,0,6.0,0.0,0
17520,6.0,0,6.0,0.0,0
17521,6.0,0,6.0,0.0,0
17522,3.0,0,3.0,0.5454545454545454,0
17523,6.0,0,6.0,0.0,0
17524,6.0,0,6.0,0.0,0
17525,6.0,0,6.0,0.0,0
17526,6.0,0,6.0,0.0,0
17527,6.0,0,6.0,0.0,0
17528,6.0,0,6.0,0.0,0
17529,6.0,0,6.0,0.0,0
17530,6.0,0,6.0,0.0,0
17531,5.0,1,5.0,0.14285714285714285,0
17532,6.0,0,6.0,0.0,0
17533,6.0,0,6.0,0.0,0
17534,6.0,0,6.0,0.0,0
17535,4.0,0,4.0,0.21428571428571427,0
17536,5.0,0,6.0,0.13333333333333333,0
17537,6.0,0,6.0,0.0,0
17538,4.0,0,4.0,2.2,0
17539,6.0,0,6.0,0.0,0
17540,5.0,0,6.0,0.3076923076923077,0
17541,6.0,0,6.0,0.0625,0
17542,6.0,0,6.0,0.0,0
17543,6.0,0,6.0,0.0,0
17544,6.0,0,6.0,0.0,0
17545,4.0,0,2.0,0.21428571428571427,0
17546,6.0,0,6.0,0.0,0
17547,2.0,0,2.0,0.3333333333333333,1
17548,6.0,0,6.0,0.0,0
17549,6.0,0,6.0,0.0,0
17550,6.0,0,6.0,0.0,0
17551,6.0,0,6.0,0.0,0
17552,6.0,0,6.0,0.0,0
17553,4.0,0,5.0,0.13333333333333333,0
17554,6.0,0,6.0,0.0,0
17555,6.0,0,6.0,0.0625,0
17556,6.0,0,6.0,0.0,0
17557,6.0,0,6.0,0.0,0
17558,6.0,0,6.0,0.0,0
17559,6.0,0,6.0,0.0,0
17560,6.0,0,6.0,0.0,0
17561,6.0,0,6.0,0.0,0
17562,6.0,0,6.0,0.0,0
17563,6.0,0,6.0,0.0,0
17564,6.0,0,6.0,0.0,0
17565,6.0,0,6.0,0.13333333333333333,0
17566,6.0,0,6.0,0.0,0
17567,6.0,0,4.0,0.0,0
17568,6.0,0,6.0,0.0,0
17569,6.0,0,6.0,0.0,0
17570,6.0,0,6.0,0.0,0
17571,6.0,0,6.0,0.0,0
17572,5.0,0,6.0,0.21428571428571427,0
17573,6.0,0,6.0,0.0,0
17574,6.0,0,6.0,0.0,0
17575,6.0,0,6.0,0.0,0
17576,6.0,0,6.0,0.0,0
17577,6.0,0,6.0,0.0,0
17578,6.0,0,6.0,0.0,0
17579,5.0,0,4.0,0.7,0
17580,6.0,0,6.0,0.0,0
17581,6.0,0,6.0,0.0,0
17582,6.0,0,6.0,0.0,0
17583,6.0,0,6.0,0.0,0
17584,6.0,0,6.0,0.0,0
17585,6.0,0,6.0,0.0,0
17586,6.0,0,6.0,0.0,0
17587,6.0,0,6.0,0.0,0
17588,6.0,0,6.0,0.0,0
17589,6.0,0,6.0,0.0,0
17590,6.0,0,6.0,0.0,0
17591,6.0,0,6.0,0.0,0
17592,6.0,0,6.0,0.0,0
17593,6.0,0,6.0,0.0,0
17594,6.0,0,6.0,0.0625,0
17595,6.0,0,6.0,0.0,0
17596,5.0,1,5.0,0.0,0
17597,5.0,0,5.0,0.0625,0
17598,6.0,0,6.0,0.06666666666666668,0
17599,6.0,0,6.0,0.0,0
17600,6.0,0,6.0,0.0,0
17601,6.0,0,6.0,0.0,0
17602,6.0,0,6.0,0.0,0
17603,6.0,0,6.0,0.21428571428571427,0
17604,6.0,0,6.0,0.0,0
17605,6.0,0,6.0,0.0,0
17606,6.0,0,6.0,0.0,0
17607,6.0,0,6.0,0.0,0
17608,6.0,0,6.0,0.0,0
17609,6.0,0,6.0,0.0625,0
17610,6.0,0,6.0,0.0,0
17611,6.0,0,6.0,0.0,0
17612,6.0,0,6.0,0.0,0
17613,0.0,6,1.0,0.0,0
17614,6.0,0,6.0,0.0,0
17615,6.0,0,6.0,0.0625,0
17616,6.0,0,6.0,0.0625,0
17617,6.0,0,6.0,0.0,0
17618,6.0,0,6.0,0.0,0
17619,6.0,0,3.0,0.13333333333333333,0
17620,6.0,0,6.0,0.0,0
17621,6.0,0,6.0,0.0,0
17622,6.0,0,6.0,0.0,0
17623,6.0,0,6.0,0.0,0
17624,6.0,0,6.0,0.0,0
17625,6.0,0,6.0,0.0625,0
17626,6.0,0,6.0,0.0,0
17627,6.0,0,6.0,0.0,0
17628,6.0,0,6.0,0.0,0
17629,6.0,0,6.0,0.0,0
17630,6.0,0,6.0,0.0,0
17631,6.0,0,6.0,0.0,0
17632,6.0,0,4.0,0.13333333333333333,0
17633,2.0,0,2.0,0.4166666666666667,0
17634,6.0,0,6.0,0.0,0
17635,6.0,0,5.0,0.07142857142857142,0
17636,6.0,0,6.0,0.0,0
17637,6.0,0,6.0,0.0,0
17638,6.0,0,6.0,0.0,0
17639,6.0,0,6.0,0.0,0
17640,6.0,0,6.0,0.0,0
17641,6.0,0,6.0,0.0,0
17642,6.0,0,6.0,0.0,0
17643,6.0,0,6.0,0.0,0
17644,6.0,0,6.0,0.0,0
17645,6.0,0,6.0,0.0,0
17646,6.0,0,6.0,0.0,0
17647,1.0,5,0.0,0.7142857142857143,0
17648,6.0,0,6.0,0.0,0
17649,6.0,0,6.0,0.0,0
17650,6.0,0,6.0,0.0,0
17651,6.0,0,6.0,0.0,0
17652,6.0,0,6.0,0.0,0
17653,6.0,0,6.0,0.5454545454545454,0
17654,6.0,0,6.0,0.0,0
17655,4.0,0,2.0,0.3076923076923077,0
17656,6.0,0,6.0,0.0,0
17657,6.0,0,6.0,0.0,0
17658,5.0,0,6.0,0.0625,0
17659,6.0,0,6.0,0.0,0
17660,6.0,0,6.0,0.0,0
17661,5.0,0,4.0,0.3333333333333333,0
17662,6.0,0,6.0,0.0,0
17663,6.0,0,6.0,0.0,0
17664,6.0,0,6.0,0.0,0
17665,6.0,0,6.0,0.0625,0
17666,6.0,0,6.0,0.0,0
17667,6.0,0,6.0,0.0,0
17668,6.0,0,6.0,0.0,0
17669,6.0,0,6.0,0.0,0
17670,6.0,0,6.0,0.0,0
17671,6.0,0,6.0,0.0,0
17672,6.0,0,6.0,0.0,0
17673,6.0,0,6.0,0.0,0
17674,6.0,0,6.0,0.0,0
17675,6.0,0,6.0,0.0,0
17676,6.0,0,6.0,0.0,0
17677,5.0,0,1.0,0.5454545454545454,0
17678,6.0,0,6.0,0.0,0
17679,6.0,0,6.0,0.0,0
17680,6.0,0,6.0,0.0,0
17681,6.0,0,6.0,0.0,0
17682,5.0,0,6.0,0.0625,0
17683,6.0,0,6.0,0.0,0
17684,6.0,0,6.0,0.0,0
17685,6.0,0,6.0,0.0,0
17686,6.0,0,6.0,0.0,0
17687,2.0,0,3.0,1.125,0
17688,4.0,0,0.0,0.875,0
17689,6.0,0,6.0,0.0,0
17690,6.0,0,6.0,0.0,0
17691,6.0,0,6.0,0.0,0
17692,6.0,0,6.0,0.0,0
17693,6.0,0,6.0,0.0,0
17694,6.0,0,6.0,0.0,0
17695,6.0,0,6.0,0.0,0
17696,6.0,0,6.0,0.13333333333333333,0
17697,6.0,0,6.0,0.0,0
17698,6.0,0,6.0,0.0,0
17699,6.0,0,6.0,0.0,0
17700,6.0,0,5.0,0.0,0
17701,6.0,0,6.0,0.0,0
17702,6.0,0,6.0,0.0,0
17703,6.0,0,6.0,0.0,0
17704,6.0,0,6.0,0.0,0
17705,4.0,0,0.0,0.5454545454545454,0
17706,6.0,0,6.0,0.0,0
17707,5.0,0,6.0,0.0625,0
17708,6.0,0,6.0,0.0,0
17709,6.0,0,6.0,0.25,0
17710,6.0,0,6.0,0.0,0
17711,6.0,0,5.0,0.0,0
17712,6.0,0,6.0,0.0625,0
17713,3.0,0,0.0,0.5,0
17714,4.0,0,4.0,0.13333333333333333,0
17715,3.0,0,0.0,0.4545454545454545,0
17716,6.0,0,6.0,0.0,0
17717,6.0,0,6.0,0.0,0
17718,5.0,0,4.0,0.0625,0
17719,6.0,0,5.0,0.13333333333333333,0
17720,6.0,0,6.0,0.0,0
17721,6.0,0,6.0,0.0,0
17722,6.0,0,6.0,0.0,0
17723,6.0,0,6.0,0.0,0
17724,6.0,0,6.0,0.21428571428571427,0
17725,6.0,0,5.0,0.21428571428571427,0
17726,6.0,0,6.0,0.0,0
17727,6.0,0,6.0,0.0,0
17728,6.0,0,6.0,0.0,0
17729,6.0,0,6.0,0.0,0
17730,6.0,0,6.0,0.3076923076923077,0
17731,6.0,0,6.0,0.0,0
17732,6.0,0,6.0,0.0,0
17733,6.0,0,6.0,0.0,0
17734,5.0,0,5.0,0.0625,0
17735,6.0,0,6.0,0.0,0
17736,6.0,0,6.0,0.0,0
17737,6.0,0,6.0,0.0,0
17738,6.0,0,6.0,0.0,0
17739,6.0,0,6.0,0.0,0
17740,6.0,0,6.0,0.13333333333333333,0
17741,6.0,0,6.0,0.0,0
17742,6.0,0,6.0,0.0,0
17743,5.0,0,6.0,0.0625,0
17744,6.0,0,6.0,0.0,0
17745,6.0,0,6.0,0.0,0
17746,4.0,0,2.0,0.8,0
17747,6.0,0,6.0,0.0,0
17748,6.0,0,6.0,0.0,0
17749,6.0,0,6.0,0.0,0
17750,6.0,0,6.0,0.0,0
17751,6.0,0,6.0,0.0,0
17752,6.0,0,3.0,0.14285714285714285,0
17753,6.0,0,6.0,0.0,0
17754,6.0,0,6.0,0.0,0
17755,6.0,0,6.0,0.0,0
17756,6.0,0,6.0,0.0,0
17757,6.0,0,6.0,0.0,0
17758,6.0,0,6.0,0.0,0
17759,6.0,0,6.0,0.0,0
17760,2.0,0,1.0,1.2857142857142858,0
17761,6.0,0,6.0,0.0,0
17762,6.0,0,6.0,0.0,0
17763,6.0,0,6.0,0.0,0
17764,6.0,0,6.0,0.0,0
17765,6.0,0,6.0,0.21428571428571427,0
17766,2.0,0,0.0,1.3333333333333333,0
17767,6.0,0,6.0,0.0,0
17768,6.0,0,6.0,0.0,0
17769,6.0,0,6.0,0.5,0
17770,5.0,0,5.0,0.3076923076923077,0
17771,6.0,0,6.0,0.0,0
17772,6.0,0,6.0,0.0,0
17773,6.0,0,6.0,0.0,0
17774,6.0,0,6.0,0.0,0
17775,6.0,0,6.0,0.0,0
17776,6.0,0,6.0,0.0,0
17777,6.0,0,6.0,0.0,0
17778,6.0,0,6.0,0.0,0
17779,6.0,0,6.0,0.0,0
17780,6.0,0,6.0,0.0,0
17781,6.0,0,6.0,0.0,0
17782,6.0,0,6.0,0.15384615384615385,0
17783,6.0,0,2.0,0.7,0
17784,6.0,0,1.0,0.0,0
17785,5.0,0,1.0,0.13333333333333333,0
17786,3.0,0,4.0,0.4545454545454545,0
17787,6.0,0,0.0,0.0625,0
17788,6.0,0,0.0,0.0,0
17789,1.0,0,1.0,18.0,0
17790,2.0,0,1.0,2.4,0
17791,4.0,0,0.0,0.8888888888888888,0
17792,3.0,0,2.0,1.5,0
17793,1.0,1,1.0,18.0,1
17794,1.0,1,0.0,1.2857142857142858,1
17795,5.0,1,2.0,0.3333333333333333,0
17796,4.0,1,0.0,0.14285714285714285,0
17797,1.0,1,0.0,1.6666666666666667,0
17798,1.0,1,0.0,18.0,1
17799,2.0,1,0.0,1.2857142857142858,0
17800,4.0,1,4.0,0.2307692307692308,0
17801,4.0,1,0.0,0.06666666666666668,0
17802,5.0,1,4.0,0.4545454545454545,0
17803,2.0,1,0.0,0.2307692307692308,0
17804,2.0,1,0.0,0.875,0
17805,2.0,1,1.0,1.0,0
17806,2.0,3,0.0,1.5,0
17807,1.0,3,1.0,4.5,1
17808,1.0,1,0.0,5.0,1
17809,5.0,1,4.0,0.0,0
17810,3.0,1,1.0,2.0,1
17811,2.0,1,0.0,1.5,0
17812,3.0,1,2.0,0.3333333333333333,0
17813,2.0,1,0.0,1.0,0
17814,1.0,1,0.0,0.7777777777777778,1
17815,5.0,1,5.0,0.14285714285714285,0
17816,1.0,1,0.0,2.5,0
17817,1.0,1,0.0,3.6666666666666665,1
17818,2.0,1,1.0,0.625,0
17819,3.0,1,1.0,0.8333333333333334,0
17820,5.0,1,0.0,0.3333333333333333,0
17821,1.0,1,0.0,4.333333333333333,1
17822,5.0,1,4.0,0.0,1
17823,3.0,1,0.0,0.5,0
17824,4.0,1,0.0,0.6,0
17825,1.0,2,0.0,18.0,1
17826,1.0,2,0.0,18.0,1
17827,1.0,2,0.0,18.0,1
17828,1.0,2,1.0,18.0,1
17829,1.0,2,0.0,18.0,1
17830,1.0,2,0.0,1.5,1
17831,3.0,2,0.0,0.75,0
17832,3.0,2,2.0,0.6666666666666666,0
17833,1.0,2,1.0,4.0,1
17834,3.0,2,0.0,1.1428571428571428,0
17835,3.0,2,0.0,0.07142857142857142,0
17836,3.0,2,2.0,0.8571428571428571,0
17837,2.0,1,2.0,0.2307692307692308,0
17838,4.0,1,5.0,0.06666666666666668,1
17839,5.0,1,3.0,0.0,0
17840,5.0,1,4.0,0.0,0
17841,4.0,1,1.0,0.6,0
17842,1.0,1,0.0,6.0,1
17843,3.0,1,3.0,0.2307692307692308,0
17844,2.0,1,2.0,1.0,0
17845,4.0,1,4.0,0.14285714285714285,0
17846,2.0,1,1.0,1.2,0
17847,1.0,1,1.0,18.0,1
17848,1.0,1,0.0,11.0,1
17849,1.0,1,0.0,11.0,1
17850,6.0,0,0.0,0.25,0
17851,6.0,0,6.0,0.0,0
17852,2.0,0,0.0,2.75,0
17853,4.0,0,1.0,0.5,0
17854,2.0,0,0.0,2.0,0
17855,1.0,0,1.0,13.0,0
17856,1.0,0,0.0,15.0,1
17857,5.0,0,4.0,0.14285714285714285,0
17858,1.0,0,1.0,1.6666666666666667,0
17859,5.0,0,5.0,0.21428571428571427,0
17860,4.0,0,4.0,0.13333333333333333,0
17861,6.0,0,6.0,0.0,0
17862,6.0,0,6.0,0.0625,0
17863,6.0,0,6.0,0.14285714285714285,0
17864,6.0,0,6.0,0.0,0
17865,6.0,0,5.0,0.0,0
17866,4.0,0,2.0,0.15384615384615385,0
17867,5.0,0,2.0,0.0625,0
17868,6.0,0,2.0,0.0,0
17869,5.0,0,5.0,0.13333333333333333,0
17870,1.0,0,0.0,18.0,1
17871,5.0,0,6.0,0.0625,0
17872,6.0,0,6.0,0.0,0
17873,4.0,0,3.0,0.3076923076923077,0
17874,1.0,0,0.0,18.0,1
17875,6.0,0,6.0,0.0,0
17876,6.0,0,6.0,0.0,0
17877,1.0,0,0.0,3.6666666666666665,1
17878,5.0,0,4.0,0.0625,0
17879,5.0,0,6.0,0.13333333333333333,0
17880,5.0,0,3.0,0.25,0
17881,5.0,0,5.0,0.0625,0
17882,1.0,0,1.0,2.333333333333333,1
17883,6.0,0,5.0,0.0,0
17884,1.0,0,0.0,3.0,0
17885,4.0,0,0.0,0.3333333333333333,0
17886,2.0,0,2.0,3.25,1
17887,5.0,0,1.0,0.0625,0
17888,3.0,0,2.0,0.5454545454545454,0
17889,1.0,0,0.0,14.0,1
17890,6.0,0,3.0,0.0625,0
17891,2.0,0,0.0,0.7777777777777778,0
17892,6.0,0,1.0,0.0,0
17893,4.0,0,2.0,0.4166666666666667,0
17894,6.0,0,6.0,0.0,0
17895,6.0,0,6.0,0.0,0
17896,6.0,0,6.0,0.0,0
17897,6.0,0,6.0,0.0,0
17898,6.0,0,6.0,0.0,0
17899,6.0,0,6.0,0.0,0
17900,1.0,5,1.0,0.2,1
17901,1.0,5,0.0,18.0,1
17902,1.0,5,0.0,18.0,1
17903,1.0,5,0.0,2.0,1
17904,1.0,5,0.0,18.0,1
17905,1.0,5,1.0,18.0,1
17906,1.0,5,0.0,18.0,1
17907,1.0,5,1.0,18.0,1
17908,1.0,5,1.0,4.5,1
17909,1.0,5,2.0,0.0,0
17910,1.0,5,1.0,1.2,1
17911,1.0,5,0.0,1.2,1
17912,1.0,5,1.0,0.5,1
17913,1.0,5,0.0,18.0,0
17914,1.0,5,0.0,18.0,1
17915,1.0,5,0.0,18.0,1
17916,1.0,5,1.0,0.42857142857142855,1
17917,3.0,3,3.0,0.0,0
17918,1.0,3,0.0,18.0,1
17919,3.0,3,2.0,0.16666666666666666,1
17920,1.0,3,1.0,18.0,1
17921,1.0,3,1.0,0.16666666666666666,1
17922,1.0,3,0.0,1.1666666666666667,0
17923,1.0,3,0.0,2.333333333333333,0
17924,1.0,3,1.0,18.0,0
17925,3.0,3,3.0,0.75,1
17926,0.0,6,0.0,0.5,1
17927,0.0,6,0.0,0.0,0
17928,0.0,6,0.0,18.0,1
17929,0.0,6,0.0,1.0,1
17930,0.0,6,0.0,0.0,0
17931,0.0,6,0.0,18.0,1
17932,0.0,6,0.0,18.0,1
17933,0.0,6,0.0,18.0,1
17934,0.0,6,0.0,0.8333333333333334,1
17935,0.0,6,0.0,0.1,1
17936,0.0,6,0.0,0.0,1
17937,0.0,6,0.0,18.0,1
17938,0.0,6,0.0,18.0,1
17939,0.0,6,0.0,18.0,1
17940,5.0,0,3.0,0.4166666666666667,0
17941,6.0,0,6.0,0.0,0
17942,6.0,0,6.0,0.0625,0
17943,4.0,0,0.0,0.5555555555555556,0
17944,4.0,0,3.0,0.5454545454545454,0
17945,4.0,0,2.0,1.0,1
17946,4.0,0,4.0,1.0,0
17947,6.0,0,6.0,0.0,0
17948,6.0,0,0.0,0.0,0
17949,4.0,0,2.0,0.3076923076923077,1
17950,6.0,0,6.0,0.0625,0
17951,1.0,0,0.0,18.0,1
17952,3.0,0,3.0,1.2857142857142858,0
17953,3.0,0,3.0,0.8888888888888888,0
17954,6.0,0,6.0,0.0,0
17955,2.0,0,1.0,1.3333333333333333,0
17956,6.0,0,6.0,0.0,0
17957,6.0,0,3.0,0.0625,0
17958,4.0,0,0.0,0.14285714285714285,0
17959,6.0,0,6.0,0.4166666666666667,0
17960,6.0,0,6.0,0.0,0
17961,6.0,0,6.0,0.0,0
17962,6.0,0,6.0,0.21428571428571427,0
17963,2.0,0,1.0,3.0,0
17964,6.0,0,6.0,0.0,0
17965,6.0,0,5.0,0.0,0
17966,5.0,0,1.0,0.5454545454545454,0
17967,3.0,0,2.0,0.8888888888888888,0
17968,6.0,0,2.0,0.0625,0
17969,6.0,0,6.0,0.0,0
17970,6.0,0,6.0,0.0,0
17971,6.0,0,6.0,0.0,0
17972,3.0,0,3.0,0.6,0
17973,4.0,0,0.0,0.3076923076923077,1
17974,3.0,1,0.0,0.6666666666666666,0
17975,5.0,1,0.0,0.2307692307692308,0
17976,2.0,1,0.0,3.0,1
17977,2.0,1,0.0,1.8,0
17978,2.0,1,3.0,2.0,0
17979,4.0,1,2.0,0.4,0
17980,5.0,1,5.0,0.06666666666666668,0
17981,3.0,1,0.0,1.5,0
17982,3.0,1,0.0,0.14285714285714285,0
17983,5.0,1,4.0,0.0,0
17984,5.0,1,6.0,0.5555555555555556,0
17985,5.0,1,5.0,0.0,0
17986,1.0,1,0.0,7.0,0
17987,2.0,1,3.0,0.875,0
17988,2.0,1,0.0,2.5,1
17989,3.0,1,0.0,0.6,0
17990,5.0,1,5.0,0.0,0
17991,2.0,1,0.0,0.875,0
17992,5.0,1,4.0,0.0,0
17993,5.0,1,5.0,0.0,0
17994,1.0,3,1.0,18.0,0
17995,1.0,3,0.0,1.0,0
17996,3.0,3,0.0,0.0,1
17997,2.0,4,1.0,0.0,1
17998,2.0,4,0.0,0.625,0
17999,1.0,4,0.0,2.333333333333333,0
18000,1.0,4,0.0,12.0,1
18001,1.0,4,0.0,18.0,1
18002,1.0,4,0.0,4.0,1
18003,1.0,4,0.0,1.0,1
18004,2.0,4,2.0,0.7142857142857143,0
18005,2.0,4,2.0,2.333333333333333,1
18006,1.0,4,0.0,12.0,1
18007,1.0,4,0.0,18.0,1
18008,6.0,0,6.0,0.0,0
18009,6.0,0,6.0,0.0,0
18010,5.0,0,6.0,0.21428571428571427,0
18011,6.0,0,6.0,0.0,0
18012,6.0,0,6.0,0.0,0
18013,5.0,1,6.0,0.0,0
18014,3.0,0,1.0,2.2,0
18015,6.0,0,6.0,0.0,0
18016,6.0,0,6.0,0.0,0
18017,5.0,0,5.0,0.0625,0
18018,6.0,0,6.0,0.0,0
